klas_Id-Length_w	klas_Id-Length_i	klas_STW_w	klas_STW_i	klas_*VVC_w	klas_*VVC_i	en_Id-Length_w	en_Id-Length_i	en_STW_w	en_STW_i	en_*VVC_w	en_*VVC_i	kip_Id-Length_w	kip_Id-Length_i	kip_STW_w	kip_STW_i	kip_*VVC_w	kip_*VVC_i	baas_Id-Length_w	baas_Id-Length_i	baas_STW_w	baas_STW_i	baas_*VVC_w	baas_*VVC_i	poot_Id-Length_w	poot_Id-Length_i	poot_STW_w	poot_STW_i	poot_*VVC_w	poot_*VVC_i	glas_Id-Length_w	glas_Id-Length_i	glas_STW_w	glas_STW_i	glas_*VVC_w	glas_*VVC_i	slot_Id-Length_w	slot_Id-Length_i	slot_STW_w	slot_STW_i	slot_*VVC_w	slot_*VVC_i
2.01	8	0	0	0	0	0.7899999999999989	1	2.1999999999999957	5	0	0	2.5899999999999874	2	0	0	2.7699999999999836	1	2.5899999999999874	2	0	0	0	0	0	0	2.089999999999998	8	0	0	0	0	2.239999999999995	6	2.0699999999999985	4	0	0	2.559999999999988	2	2.7699999999999836	1
2.0199999999999996	8	0	0	0	0	0.7799999999999989	1	2.2099999999999955	5	0	0	2.5899999999999874	2	0	0	2.7699999999999836	1	2.5899999999999874	2	0	0	0	0	0	0	2.089999999999998	8	0	0	0	0	2.2499999999999947	6	2.0699999999999985	4	0	0	2.569999999999988	2	2.7699999999999836	1
2.0199999999999996	8	0	0	0	0	2.01	6	2.1999999999999957	3	0	0	2.609999999999987	2	0	0	2.7699999999999836	1	2.0	9	0	0	0	0	0	0	2.089999999999998	8	0	0	0	0	2.2499999999999947	6	2.0799999999999983	4	0	0	2.5799999999999876	2	2.7699999999999836	1
2.0199999999999996	8	0	0	0	0	1.9599999999999997	6	2.2599999999999945	5	0	0	2.619999999999987	2	0	0	2.7699999999999836	1	2.0	9	0	0	0	0	0	0	2.089999999999998	8	0	0	0	0	2.289999999999994	6	2.0799999999999983	4	0	0	2.599999999999987	2	2.7699999999999836	1
2.0199999999999996	8	0	0	0	0	1.9599999999999997	6	2.2599999999999945	5	0	0	2.6299999999999866	2	0	0	2.7799999999999834	1	2.0	9	0	0	0	0	0	0	2.099999999999998	8	0	0	0	0	2.289999999999994	6	2.089999999999998	4	0	0	2.569999999999988	2	2.0199999999999996	5
2.0199999999999996	8	0	0	0	0	1.9099999999999997	6	2.599999999999987	2	0	0	2.6299999999999866	2	0	0	2.7799999999999834	1	2.0	9	0	0	0	0	0	0	2.1099999999999977	8	0	0	0.7599999999999989	1	2.599999999999987	2	2.099999999999998	4	0	0	2.599999999999987	2	2.039999999999999	5
2.0199999999999996	8	0	0	0	0	1.8799999999999997	6	2.649999999999986	2	0	0	2.6299999999999866	2	0	0	2.7799999999999834	1	2.0	9	0	0	0	0	0	0	2.1099999999999977	8	0	0	0.7499999999999989	1	2.649999999999986	2	2.099999999999998	4	0	0	2.649999999999986	2	2.049999999999999	5
2.0199999999999996	8	0	0	0	0	1.8599999999999997	6	2.6899999999999853	2	0	0	2.6299999999999866	2	0	0	2.7799999999999834	1	2.0	9	0	0	0	0	0	0	2.1099999999999977	8	0	0	0.7499999999999989	1	2.6899999999999853	2	2.099999999999998	4	0	0	2.6899999999999853	2	2.049999999999999	5
2.0599999999999987	7	0	0	0	0	1.8599999999999997	6	2.319999999999993	6	0	0	2.6299999999999866	2	0	0	2.7799999999999834	1	2.0	9	0	0	0	0	0	0	2.1199999999999974	8	0	0	0.7399999999999989	1	2.7199999999999847	2	2.1099999999999977	4	0	0	2.7199999999999847	2	2.0599999999999987	5
2.0599999999999987	7	0	0	0	0	1.8499999999999996	6	2.329999999999993	6	0	0	2.6299999999999866	2	0	0	2.7799999999999834	1	2.0	9	0	0	0	0	0	0	2.1199999999999974	8	0	0	0.7399999999999989	1	2.709999999999985	2	2.1099999999999977	4	0	0	2.709999999999985	2	2.0799999999999983	5
2.0699999999999985	7	0	0	0	0	1.7999999999999996	6	2.799999999999983	2	0	0	2.6299999999999866	2	0	0	2.7799999999999834	1	2.0	9	0	0	0	0	0	0	2.1299999999999972	8	0	0	0.6999999999999988	1	2.799999999999983	2	2.1099999999999977	4	0	0	2.799999999999983	2	2.0799999999999983	5
2.0699999999999985	7	0	0	0	0	1.7999999999999996	6	2.799999999999983	2	0	0	2.6299999999999866	2	0	0	2.7799999999999834	1	2.0	9	0	0	0	0	0	0	2.1299999999999972	8	0	0	0.6999999999999988	1	2.799999999999983	2	2.1099999999999977	4	0	0	2.799999999999983	2	2.0799999999999983	5
2.0699999999999985	7	0	0	0	0	1.7799999999999996	6	2.8299999999999823	2	0	0	2.6299999999999866	2	0	0	2.7799999999999834	1	2.0	9	0	0	0	0	0.6899999999999988	1	2.139999999999997	8	0	0	0.6899999999999988	1	2.8299999999999823	2	2.1099999999999977	4	0	0	2.8299999999999823	2	2.089999999999998	5
2.0799999999999983	7	0	0	0	0	1.7699999999999996	6	2.849999999999982	2	0	0	2.6299999999999866	2	0	0	2.7799999999999834	1	2.0	9	0	0	0	0	0.6899999999999988	1	2.139999999999997	8	0	0	0.6899999999999988	1	2.849999999999982	2	2.1199999999999974	4	0	0	2.849999999999982	2	2.089999999999998	5
2.089999999999998	7	0	0	0	0	1.7499999999999996	6	2.8699999999999815	2	0	0	2.6299999999999866	2	0	0	2.7799999999999834	1	2.0	9	0	0	0	0	0.6799999999999988	1	2.139999999999997	8	0	0	0.6799999999999988	1	2.8699999999999815	2	2.1199999999999974	4	0	0	2.8699999999999815	2	2.1199999999999974	5
2.089999999999998	7	0	0	0	0	1.7299999999999995	6	2.899999999999981	2	0	0	2.6299999999999866	2	0	0	2.7799999999999834	1	2.0	9	0	0	0	0	0.6599999999999988	1	2.139999999999997	8	0	0	0.6599999999999988	1	2.899999999999981	2	2.1199999999999974	4	0	0	2.899999999999981	2	2.1299999999999972	5
2.089999999999998	7	0	0	0	0	1.7299999999999995	6	2.889999999999981	2	0	0	2.6299999999999866	2	0	0	2.7799999999999834	1	2.01	9	0	0	0	0	0.6799999999999988	1	2.149999999999997	8	0	0	0.6799999999999988	1	2.889999999999981	2	2.1299999999999972	4	0	0	2.889999999999981	2	2.1299999999999972	5
2.099999999999998	7	0	0	0	0	0.6799999999999988	1	2.889999999999981	2	0	0	2.6299999999999866	2	0	0	2.7799999999999834	1	2.01	9	0	0	0	0	0.6799999999999988	1	2.149999999999997	8	0	0	0.6799999999999988	1	2.889999999999981	2	2.139999999999997	4	0	0	2.889999999999981	2	2.1299999999999972	5
2.1299999999999972	7	0	0	0	0	1.7199999999999995	6	2.8599999999999817	2	0	0	2.6399999999999864	2	0	0	2.7799999999999834	1	2.01	9	0	0	0	0	0.7199999999999989	1	2.149999999999997	8	0	0	0.7199999999999989	1	2.8599999999999817	2	2.7799999999999834	1	0	0	2.8599999999999817	2	2.7799999999999834	1
2.1299999999999972	7	0	0	0	0	1.7099999999999995	6	2.8799999999999812	2	0	0	2.6399999999999864	2	0	0	2.7799999999999834	1	2.01	9	0	0	0	0	0.7199999999999989	1	2.149999999999997	8	0	0	0.7199999999999989	1	2.8799999999999812	2	2.7799999999999834	1	0	0	2.8799999999999812	2	2.7799999999999834	1
2.149999999999997	7	0	0	0	0	1.7099999999999995	6	2.8799999999999812	2	0	0	2.6399999999999864	2	0	0	2.789999999999983	1	2.01	9	0	0	0	0	0.7199999999999989	1	2.149999999999997	8	0	0	0.7199999999999989	1	2.8799999999999812	2	2.0	6	0	0	2.8799999999999812	2	2.789999999999983	1
2.149999999999997	7	0	0	0	0	1.6999999999999995	6	2.899999999999981	2	0	0	2.649999999999986	2	0	0	2.789999999999983	1	2.0199999999999996	9	0	0	0	0	0.7199999999999989	1	2.149999999999997	8	0	0	0.7199999999999989	1	2.899999999999981	2	2.01	6	0	0	2.899999999999981	2	2.789999999999983	1
2.1699999999999964	7	0	0	0	0	0.7199999999999989	1	2.93999999999998	2	0	0	2.649999999999986	2	0	0	2.789999999999983	1	2.0199999999999996	9	0	0	0	0	0.7199999999999989	1	2.149999999999997	8	0	0	0.7199999999999989	1	2.93999999999998	2	2.0199999999999996	6	0	0	2.93999999999998	2	2.789999999999983	1
2.179999999999996	7	0	0	0	0	1.6999999999999995	6	2.899999999999981	2	0	0	2.649999999999986	2	0	0	2.8099999999999827	1	2.0199999999999996	9	0	0	0	0	0.7299999999999989	1	2.149999999999997	8	0	0	0.7299999999999989	1	2.899999999999981	2	2.0299999999999994	6	0	0	2.899999999999981	2	2.8099999999999827	1
2.179999999999996	7	0	0	0	0	1.6699999999999995	6	2.93999999999998	2	0	0	2.649999999999986	2	0	0	2.8099999999999827	1	2.0299999999999994	9	0	0	0	0	0.7299999999999989	1	2.1599999999999966	8	0	0	0	0	2.93999999999998	2	2.049999999999999	6	0	0	2.93999999999998	2	2.8099999999999827	1
2.179999999999996	7	0	0	0	0	1.6699999999999995	6	2.92999999999998	2	0	0	2.659999999999986	2	0	0	2.8099999999999827	1	2.0299999999999994	9	0	0	0	0	0.7299999999999989	1	2.1599999999999966	8	0	0	0	0	2.92999999999998	2	2.0699999999999985	6	0	0	2.92999999999998	2	2.8099999999999827	1
2.3099999999999934	5	0	0	0	0	2.01	8	2.93999999999998	2	0	0	2.659999999999986	2	0	0	2.8099999999999827	1	2.0299999999999994	9	0	0	0	0	0.7299999999999989	1	2.1599999999999966	8	0	0	0	0	2.93999999999998	2	2.0799999999999983	6	0	0	2.93999999999998	2	2.8099999999999827	1
