filetag	runNo	nlexCs	lexCstartW	pChangeIndexation	inputSet	likelihood	SSE	w_ku	w_fi	w_ku_pl	w_fi_pl	predicted_p_fi_wug	experiment_p_fi
2_10_001_4pt7___18	18	2	10	0.01	typeTokenInput_4pt7	-0.00888683620105086	6.31E-05	0.72	2.04	9.59000000000001	0	0.000256019728370422	0.03
2_10_005_4pt7___15	15	2	10	0.05	typeTokenInput_4pt7	-0.030637013182549	0.000311206756117591	3.33999999999997	0.04	12.5099999999999	10.53	0.0050666293334666	0.03
2_10_025_4pt7___12	12	2	10	0.25	typeTokenInput_4pt7	-0.000477015018197715	2.12E-08	0.35	0.1	10.26	9.50000000000001	0.266979850761146	0.03
2_10_075_4pt7___14	14	2	10	0.75	typeTokenInput_4pt7	-0.000385086025383117	1.52E-08	0.11	0	10.59	9.88	0.305763659891973	0.03
2_10_05_4pt7___12	12	2	10	0.5	typeTokenInput_4pt7	-0.000485633886535257	2.48E-08	0.19	0	10.38	9.74000000000001	0.303645070176169	0.03
2_10_099_4pt7___12	12	2	10	0.99	typeTokenInput_4pt7	-0.00083442017151138	6.26E-08	0.01	0.01	10	9.98	0.49500016666	0.03
2_10_01_4pt7___15	15	2	10	0.1	typeTokenInput_4pt7	-0.000218470419155587	2.05E-08	1.29	0.04	9.8	8.69000000000003	0.0862741944959184	0.03
2_10_001_4pt7___19	19	2	10	0.01	typeTokenInput_4pt7	-0.0397297915063694	0.000425390294071505	3.92999999999996	0.01	12.7899999999999	10.54	0.00208687185895539	0.03
2_10_005_4pt7___16	16	2	10	0.05	typeTokenInput_4pt7	-0.000207966907762112	2.90E-08	1.1	0.69	10.99	8.14000000000004	0.0369692092966792	0.03
2_10_025_4pt7___13	13	2	10	0.25	typeTokenInput_4pt7	-0.000762999922199855	5.00E-08	0.36	0.03	0	0	0.418240623158164	0.03
2_10_075_4pt7___15	15	2	10	0.75	typeTokenInput_4pt7	-0.00062562949283986	3.44E-08	0.08	0.03	10.05	9.88	0.445220764892786	0.03
2_10_05_4pt7___13	13	2	10	0.5	typeTokenInput_4pt7	-0.000861328947958021	6.56E-08	0.1	0.1	9.91	9.82	0.4775151752082	0.03
2_10_01_4pt7___16	16	2	10	0.1	typeTokenInput_4pt7	-0.000315783197468635	1.27E-08	0.62	0.09	10.3	9.16000000000002	0.158424178844959	0.03
2_10_099_4pt7___13	13	2	10	0.99	typeTokenInput_4pt7	-0.000604693351239642	3.90E-08	0.01	0.01	9.99	9.99	0.5	0.03
2_10_001_4pt7___20	20	2	10	0.01	typeTokenInput_4pt7	-0.0452150508644878	0.000431817272037223	6.08999999999991	0	10.28	10.42	0.00259906776232356	0.03
2_10_005_4pt7___17	17	2	10	0.05	typeTokenInput_4pt7	-0.00597003914169062	3.91E-05	0.16	0.53	8.42000000000003	0	0.000319000128926781	0.03
