filetag	runNo	nlexCs	lexCstartW	pChangeIndexation	inputSet	likelihood	SSE	w_ku	w_fi	w_ku_pl	w_fi_pl	predicted_p_fi_wug	experiment_p_fi
24_1_001_exaggerated___52	52	24	1	0.01	typeTokenInput_exaggerated	-0.028891308814072335	0.00016452084397534822	0.46000000000000024	0.8300000000000005	7.439999999999884	6.969999999999894	0.5249791874789375	0.22
24_1_001_exaggerated___53	53	24	1	0.01	typeTokenInput_exaggerated	-0.043646876452112356	0.00029525243961541815	0.9000000000000006	0.019999999999999914	4.659999999999943	7.259999999999888	0.15187116365666653	0.22
24_1_001_exaggerated___54	54	24	1	0.01	typeTokenInput_exaggerated	-0.02101110431348758	3.9215393431430124e-05	0.2900000000000001	0.8500000000000005	7.349999999999886	6.799999999999898	0.49750002083312195	0.22
24_1_001_exaggerated___55	55	24	1	0.01	typeTokenInput_exaggerated	-0.021805468378551747	4.874404659054762e-05	1.400000000000001	0.13999999999999999	6.889999999999896	7.379999999999885	0.683520893736318	0.22
24_1_001_exaggerated___56	56	24	1	0.01	typeTokenInput_exaggerated	-0.025052390928030185	8.200310650963341e-05	0.32000000000000006	0.6300000000000003	5.489999999999926	4.899999999999938	0.5695462239392257	0.22
24_1_001_exaggerated___57	57	24	1	0.01	typeTokenInput_exaggerated	-0.080706281351453	0.0025316026002172552	1.2100000000000009	0.07	4.899999999999938	7.249999999999888	0.2297010509534071	0.22
24_1_001_exaggerated___58	58	24	1	0.01	typeTokenInput_exaggerated	-0.024876877099415266	7.748297327613352e-05	0.4700000000000002	0.1299999999999999	7.2799999999998875	7.099999999999891	0.6271477663131949	0.22
24_1_001_exaggerated___59	59	24	1	0.01	typeTokenInput_exaggerated	-0.030803295390014553	0.00018121495976165103	0.18999999999999995	0.6800000000000004	7.16999999999989	7.069999999999892	0.4037173007032113	0.22
24_1_001_exaggerated___60	60	24	1	0.01	typeTokenInput_exaggerated	-0.0313313479627647	0.00014570522919606278	0.3500000000000001	0.44000000000000017	6.389999999999906	5.1199999999999335	0.7649478037637597	0.22
24_1_001_exaggerated___61	61	24	1	0.01	typeTokenInput_exaggerated	-0.01881998267264134	2.975680374075016e-05	0.21999999999999997	1.320000000000001	7.489999999999883	6.819999999999897	0.39412633156823584	0.22
24_1_001_exaggerated___62	62	24	1	0.01	typeTokenInput_exaggerated	-0.024372196049606963	7.117588374176337e-05	1.6200000000000012	0.25000000000000006	6.799999999999898	7.529999999999882	0.654753460606323	0.22
24_1_001_exaggerated___63	63	24	1	0.01	typeTokenInput_exaggerated	-0.019083250591181593	3.39288724762127e-05	0.4900000000000002	0.25	7.239999999999888	7.15999999999989	0.579324252148749	0.22
24_1_001_exaggerated___64	64	24	1	0.01	typeTokenInput_exaggerated	-0.02764755873356372	0.00018581626143814525	0.1199999999999999	0.6400000000000003	7.379999999999885	6.869999999999896	0.49750002083312217	0.22
24_1_001_exaggerated___65	65	24	1	0.01	typeTokenInput_exaggerated	-0.025751697708100714	0.00013360608709254952	1.5800000000000012	0	5.409999999999927	7.4199999999998845	0.3941263315682499	0.22
24_1_001_exaggerated___66	66	24	1	0.01	typeTokenInput_exaggerated	-0.03779084319311977	0.0002614570373859022	0.9400000000000006	0.19000000000000003	6.789999999999898	7.459999999999884	0.5199893401555853	0.22
24_1_001_exaggerated___67	67	24	1	0.01	typeTokenInput_exaggerated	-0.024729205611269883	0.00010120452453812992	0.42000000000000015	0.4800000000000002	7.049999999999892	7.239999999999888	0.43782349911420276	0.22
24_1_001_exaggerated___68	68	24	1	0.01	typeTokenInput_exaggerated	-0.0333941394445172	0.00013856261264950256	1.2200000000000009	0.060000000000000005	4.279999999999951	3.9899999999999576	0.8099984339846862	0.22
24_1_001_exaggerated___69	69	24	1	0.01	typeTokenInput_exaggerated	-0.017141210467029162	2.4760670901029e-05	0.8700000000000006	0.5200000000000002	7.16999999999989	7.329999999999886	0.5473576181430903	0.22
24_1_001_exaggerated___70	70	24	1	0.01	typeTokenInput_exaggerated	-0.019939219275707434	3.7552616436770405e-05	0.11999999999999998	1.360000000000001	7.449999999999884	6.879999999999896	0.3384968407970447	0.22
24_1_001_exaggerated___71	71	24	1	0.01	typeTokenInput_exaggerated	-0.024190677718713548	0.00011126941222703291	1.410000000000001	0.11999999999999998	6.6799999999999	7.679999999999879	0.5719961329315238	0.22
24_1_001_exaggerated___72	72	24	1	0.01	typeTokenInput_exaggerated	-0.024947753903020137	6.965561868344072e-05	0.9800000000000006	0.04	6.849999999999897	7.339999999999886	0.6106392339492246	0.22
24_1_001_exaggerated___73	73	24	1	0.01	typeTokenInput_exaggerated	-0.01720389338304178	2.6296252829430132e-05	1.430000000000001	0.09999999999999999	6.919999999999895	7.62999999999988	0.6502185485738309	0.22
24_1_001_exaggerated___74	74	24	1	0.01	typeTokenInput_exaggerated	-0.028065195490762213	0.00010981092837403163	1.420000000000001	0.03	7.239999999999888	7.389999999999885	0.7755640142690742	0.22
24_1_001_exaggerated___75	75	24	1	0.01	typeTokenInput_exaggerated	-0.03452113700841674	0.00017626847771451764	0.03999999999999992	1.2500000000000009	7.389999999999885	4.879999999999939	0.7858349830425494	0.22
24_1_001_exaggerated___76	76	24	1	0.01	typeTokenInput_exaggerated	-0.02524836727714315	9.145023847729995e-05	1.9400000000000015	0.03	6.599999999999902	7.759999999999877	0.6791786991753985	0.22
24_1_001_exaggerated___77	77	24	1	0.01	typeTokenInput_exaggerated	-0.047174553808601	0.0003239990341110078	1.9400000000000015	0.01	6.999999999999893	7.269999999999888	0.8402380030563319	0.22
24_1_001_exaggerated___78	78	24	1	0.01	typeTokenInput_exaggerated	-0.024219209855099063	0.00017980265158767358	0.06999999999999998	1.0300000000000007	7.679999999999879	6.959999999999894	0.4402863507328031	0.22
24_1_001_exaggerated___79	79	24	1	0.01	typeTokenInput_exaggerated	-0.017068781181255963	2.4348293952295852e-05	0.7100000000000004	0.4100000000000002	7.16999999999989	7.329999999999886	0.5349429451582156	0.22
24_1_001_exaggerated___80	80	24	1	0.01	typeTokenInput_exaggerated	-0.028801387848585276	0.00015891142858800493	1.8000000000000014	0.07	6.7099999999999	7.869999999999875	0.6387631751488477	0.22
24_1_001_exaggerated___81	81	24	1	0.01	typeTokenInput_exaggerated	-0.12258906409576141	0.006137792529136602	1.7600000000000011	0.3100000000000001	6.169999999999911	8.439999999999863	0.30576365989198	0.22
24_1_001_exaggerated___82	82	24	1	0.01	typeTokenInput_exaggerated	-0.015925533328522982	2.1224150377999802e-05	0.3300000000000001	0.6200000000000003	7.439999999999884	7.199999999999889	0.48750260351578834	0.22
24_1_001_exaggerated___83	83	24	1	0.01	typeTokenInput_exaggerated	-0.022990524420150135	6.180313491193608e-05	0.9500000000000006	0.09	4.949999999999937	4.879999999999939	0.7170752854929725	0.22
24_1_001_exaggerated___84	84	24	1	0.01	typeTokenInput_exaggerated	-0.020107308517314126	4.5218746204830714e-05	0.7100000000000004	0.6200000000000003	6.399999999999906	5.349999999999929	0.7576796390037008	0.22
24_1_001_exaggerated___85	85	24	1	0.01	typeTokenInput_exaggerated	-0.022612467129781308	0.00010543749581431789	0.42000000000000015	0.12999999999999995	7.15999999999989	7.359999999999886	0.5224848247918013	0.22
24_1_001_exaggerated___86	86	24	1	0.01	typeTokenInput_exaggerated	-0.018763785896135154	2.940534184166729e-05	1.1200000000000008	0.18	6.859999999999896	7.449999999999884	0.5866175789173335	0.22
24_1_001_exaggerated___87	87	24	1	0.01	typeTokenInput_exaggerated	-0.021839449046432615	9.007250585781679e-05	0.9200000000000006	0.23000000000000004	3.8099999999999614	4.209999999999953	0.5719961329315209	0.22
24_1_001_exaggerated___88	88	24	1	0.01	typeTokenInput_exaggerated	-0.019107960122434233	3.215212046173248e-05	0.9600000000000006	0.19999999999999996	6.829999999999897	7.499999999999883	0.5224848247918038	0.22
24_1_001_exaggerated___89	89	24	1	0.01	typeTokenInput_exaggerated	-0.08569579383940144	0.0011654623609877637	0.42000000000000015	0.4900000000000002	6.6799999999999	4.009999999999957	0.9308615796566495	0.22
24_1_001_exaggerated___90	90	24	1	0.01	typeTokenInput_exaggerated	-0.08021146379270006	0.0020636341730207934	1.0600000000000007	0.09999999999999991	5.099999999999934	7.339999999999886	0.2175502235768958	0.22
24_1_001_exaggerated___91	91	24	1	0.01	typeTokenInput_exaggerated	-0.020168431260458017	4.739438518941604e-05	1.7100000000000013	0.09999999999999999	6.739999999999899	7.8399999999998755	0.6248064744684351	0.22
24_1_001_exaggerated___92	92	24	1	0.01	typeTokenInput_exaggerated	-0.031499192361295655	0.00020526872522741034	0.01	1.270000000000001	3.319999999999972	3.589999999999966	0.1779936857862471	0.22
24_1_001_exaggerated___93	93	24	1	0.01	typeTokenInput_exaggerated	-0.026041064075859616	0.00010183874379250163	0.8400000000000005	0.4300000000000002	7.15999999999989	7.239999999999888	0.5817593768418368	0.22
24_1_001_exaggerated___94	94	24	1	0.01	typeTokenInput_exaggerated	-0.025325888578237456	7.246585628749709e-05	1.460000000000001	0.34000000000000014	4.35999999999995	4.849999999999939	0.6524894621927471	0.22
24_1_001_exaggerated___95	95	24	1	0.01	typeTokenInput_exaggerated	-0.026010497563027462	0.00013484157292347666	1.420000000000001	0.060000000000000005	6.839999999999897	7.709999999999878	0.6201064323430949	0.22
24_1_001_exaggerated___96	96	24	1	0.01	typeTokenInput_exaggerated	-0.02919597795437342	9.431783817582691e-05	0.36000000000000015	0.9500000000000006	7.519999999999882	6.649999999999901	0.5695462239392243	0.22
24_1_001_exaggerated___97	97	24	1	0.01	typeTokenInput_exaggerated	-0.026618285455590113	0.00011514537499421684	1.300000000000001	0.060000000000000005	4.719999999999942	6.249999999999909	0.4280038670684896	0.22
24_1_001_exaggerated___98	98	24	1	0.01	typeTokenInput_exaggerated	-0.024060437875672393	9.805124417554594e-05	0.11999999999999998	0.6900000000000004	7.289999999999887	7.059999999999892	0.4158094770645914	0.22
24_1_001_exaggerated___99	99	24	1	0.01	typeTokenInput_exaggerated	-0.028153701233634025	9.269855014422583e-05	0.8200000000000005	0.13999999999999999	5.29999999999993	4.849999999999939	0.7558388990947954	0.22
24_1_001_exaggerated___100	100	24	1	0.01	typeTokenInput_exaggerated	-0.016288872892707834	2.2096165664860556e-05	0.13999999999999999	1.450000000000001	7.729999999999878	6.859999999999896	0.39174096925348084	0.22
24_1_099_50___1	1	24	1	0.99	typeTokenInput_50	-0.04440167448673701	0.0005151026695127678	1.5300000000000011	0.16999999999999993	6.829999999999897	7.849999999999875	0.584190522935413	0.5
24_1_099_50___2	2	24	1	0.99	typeTokenInput_50	-0.01662539616281004	2.3493959870131783e-05	0.3100000000000001	0.42000000000000015	7.3699999999998855	7.199999999999889	0.5149955016194093	0.5
24_1_099_50___3	3	24	1	0.99	typeTokenInput_50	-0.02649838540060416	0.0001101890218085998	0.25	1.390000000000001	1.9299999999999997	3.689999999999964	0.052153563078419486	0.5
24_1_099_50___4	4	24	1	0.99	typeTokenInput_50	-0.034697775231928414	0.00015000881657288025	1.1600000000000008	0.01	5.28999999999993	5.129999999999933	0.7875131558774605	0.5
24_1_099_50___5	5	24	1	0.99	typeTokenInput_50	-0.019314744932970238	4.587288719589105e-05	1.1500000000000008	0.05	7.019999999999893	7.599999999999881	0.6271477663131986	0.5
24_1_099_50___6	6	24	1	0.99	typeTokenInput_50	-0.03768098107767054	0.00021086209107221813	0.8200000000000005	0.3900000000000001	4.629999999999944	4.259999999999952	0.6899744811276106	0.5
24_1_099_50___7	7	24	1	0.99	typeTokenInput_50	-0.02431887999411632	6.191012738369732e-05	0.8100000000000005	0.8500000000000005	5.499999999999925	3.309999999999972	0.8956687768809943	0.5
