filetag	runNo	nlexCs	lexCstartW	pChangeIndexation	inputSet	likelihood	SSE	w_ku	w_fi	w_ku_pl	w_fi_pl	predicted_p_fi_wug	experiment_p_fi
12_1_05_50___62	62	12	1	0.5	typeTokenInput_50	-0.02242693256815965	8.22057822316203e-05	0.3800000000000001	0.7500000000000004	7.309999999999887	7.109999999999891	0.4576020592256479	0.5
24_1_05_50___76	76	24	1	0.5	typeTokenInput_50	-0.029865295463683595	0.0001331370543279481	1.8300000000000014	0.019999999999999997	6.6899999999999	7.679999999999879	0.6942363401080354	0.5
12_1_099_50___63	63	12	1	0.99	typeTokenInput_50	-0.04482740307867733	0.00027451786558293584	0.8500000000000005	0.25000000000000006	4.879999999999939	3.539999999999967	0.8743521434846513	0.5
24_2_05_50___98	98	24	2	0.5	typeTokenInput_50	-0.01886321275438936	2.9734594885484965e-05	0.03	0.9000000000000006	6.459999999999905	4.8399999999999395	0.6791786991753854	0.5
24_1_001_50___73	73	24	1	0.01	typeTokenInput_50	-0.027565847504796744	0.00020462401161220326	0.1399999999999999	0.6400000000000003	6.389999999999906	5.059999999999935	0.6963549298238279	0.5
24_2_099_50___99	99	24	2	0.99	typeTokenInput_50	-0.016107023746392977	2.3610807196229528e-05	0.5900000000000003	0.13999999999999996	7.309999999999887	7.399999999999885	0.5890404340586656	0.5
24_2_001_50___97	97	24	2	0.01	typeTokenInput_50	-0.03237185393715977	0.00043292953007429335	0.9600000000000006	0.10999999999999999	6.8099999999998975	7.5099999999998825	0.5374298453437534	0.5
12_1_01_50___64	64	12	1	0.1	typeTokenInput_50	-0.027963802122987876	9.565303613914808e-05	0.5200000000000002	0.5100000000000002	6.089999999999913	4.479999999999947	0.8347951298093808	0.5
12_1_05_50___63	63	12	1	0.5	typeTokenInput_50	-0.0382451559929169	0.00039317389962078355	1.8500000000000014	0.08	6.779999999999898	7.729999999999878	0.6942363401080351	0.5
12_2_099_50___59	59	12	2	0.99	typeTokenInput_50	-0.03976704545919348	0.0004875168377679686	1.8100000000000014	0.17	3.1399999999999757	4.769999999999941	0.502499979166884	0.5
24_1_05_50___77	77	24	1	0.5	typeTokenInput_50	-0.09397837279160236	0.002676052695711137	0.8200000000000005	0.26	6.649999999999901	7.799999999999876	0.356634854305604	0.5
12_1_099_50___64	64	12	1	0.99	typeTokenInput_50	-0.04455088479896313	0.0005213306776343467	1.2500000000000009	0.08	4.189999999999953	5.069999999999935	0.5719961329315234	0.5
24_1_001_50___74	74	24	1	0.01	typeTokenInput_50	-0.018603510287711816	2.9832018906286806e-05	1.0200000000000007	0.31000000000000005	6.879999999999896	7.479999999999883	0.5274723043445969	0.5
24_2_05_50___99	99	24	2	0.5	typeTokenInput_50	-0.025338749146482802	0.00014814873390595255	0.7100000000000004	0.09	7.049999999999892	7.349999999999886	0.5793242521487513	0.5
24_2_099_50___100	100	24	2	0.99	typeTokenInput_50	-0.01887068978472503	3.512458010906888e-05	0.5300000000000002	0.6100000000000003	5.179999999999932	4.959999999999937	0.5349429451582133	0.5
12_1_01_50___65	65	12	1	0.1	typeTokenInput_50	-0.014887343649619935	1.8458424783186177e-05	1.0300000000000007	0.2	7.109999999999891	7.659999999999879	0.5695462239392322	0.5
24_2_001_50___98	98	24	2	0.01	typeTokenInput_50	-0.020623287332234293	4.282768683825633e-05	0.07	1.6900000000000013	7.63999999999988	6.749999999999899	0.32519472741768213	0.5
12_1_05_50___64	64	12	1	0.5	typeTokenInput_50	-0.023440347948221064	0.00011471778894520232	0.7500000000000004	0.2	6.989999999999894	7.479999999999883	0.5149955016194127	0.5
